,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
234706,171638,2017,7,0,0,0.0,0,0
234707,171883,2017,7,0,0,0.0,0,0
234708,334273,2018,5,0,0,0.0,0,0
234709,171937,2017,7,0,0,0.0,0,0
234710,172135,2017,7,0,0,0.0,0,0
234711,172162,2017,7,0,0,0.0,0,0
234712,172233,2017,7,0,0,0.0,0,0
234713,172284,2017,7,0,0,0.0,0,0
234714,172348,2017,7,0,0,0.0,0,0
234715,172491,2017,7,0,0,0.0,0,0
234716,172532,2017,7,0,0,0.0,0,0
234717,172593,2017,7,0,0,0.0,0,0
234718,172724,2017,7,0,0,0.0,0,0
234719,172731,2017,7,0,0,0.0,0,0
234720,172983,2017,7,0,0,0.0,0,0
234721,173092,2017,7,0,0,0.0,0,0
234722,173178,2017,7,0,0,0.0,0,0
234723,769346,2018,11,0,0,0.0,444,80
234724,173227,2017,7,0,0,0.0,0,0
234725,173235,2017,7,0,0,0.0,0,0
234726,173356,2017,7,0,0,0.0,0,0
234727,173531,2017,7,0,0,0.0,0,0
234728,334273,2018,7,0,0,0.0,0,0
234729,173673,2017,7,0,0,0.0,0,0
234730,173798,2017,7,0,0,0.0,0,0
234731,173834,2017,7,0,0,0.0,0,0
234732,173884,2017,7,0,0,0.0,0,0
234733,174044,2017,7,0,0,0.0,0,0
234734,174666,2017,7,0,0,0.0,0,0
234735,174669,2017,7,0,0,0.0,0,0
234736,174702,2017,7,0,0,0.0,0,0
234737,174743,2017,7,0,0,0.0,0,0
234738,174896,2017,7,0,0,0.0,0,0
234739,174923,2017,7,0,0,0.0,0,0
234740,174925,2017,7,0,0,0.0,0,0
234741,175104,2017,7,0,0,0.0,0,0
234742,175191,2017,7,0,0,0.0,0,0
234743,175360,2017,7,0,0,0.0,0,0
234744,175387,2017,7,0,0,0.0,0,0
234745,175528,2017,7,0,0,0.0,0,0
234746,175584,2017,7,0,0,0.0,0,0
234747,175711,2017,7,0,0,0.0,0,0
234748,175804,2017,7,0,0,0.0,0,0
234749,175832,2017,7,0,0,0.0,0,0
234750,334273,2018,8,0,0,0.0,0,0
234751,176359,2017,7,0,0,0.0,0,0
234752,176480,2017,7,0,0,0.0,0,0
234753,176599,2017,7,0,0,0.0,0,0
234754,176611,2017,7,0,0,0.0,0,0
234755,176688,2017,7,0,0,0.0,0,0
234756,176848,2017,7,0,0,0.0,0,0
234757,176885,2017,7,0,0,0.0,0,0
234758,177029,2017,7,0,0,0.0,0,0
234759,177199,2017,7,0,0,0.0,0,0
234760,177345,2017,7,0,0,0.0,0,0
234761,177677,2017,7,0,0,0.0,0,0
234762,177814,2017,7,0,0,0.0,0,0
234763,178081,2017,7,0,0,0.0,0,0
234764,334273,2018,9,0,0,0.0,0,0
234765,178331,2017,7,0,0,0.0,0,0
234766,178335,2017,7,0,0,0.0,0,0
234767,178459,2017,7,0,0,0.0,0,0
234768,178565,2017,7,0,0,0.0,0,0
234769,178643,2017,7,0,0,0.0,0,0
234770,178720,2017,7,0,0,0.0,0,0
234771,179075,2017,7,0,0,0.0,0,0
234772,179489,2017,7,0,0,0.0,0,0
234773,179590,2017,7,0,0,0.0,0,0
234774,179707,2017,7,0,0,0.0,0,0
234775,334273,2018,10,0,0,0.0,0,0
234776,179870,2017,7,0,0,0.0,0,0
234777,179944,2017,7,0,0,0.0,0,0
234778,179956,2017,7,0,0,0.0,0,0
234779,180009,2017,7,0,0,0.0,0,0
234780,180024,2017,7,0,0,0.0,0,0
234781,180137,2017,7,0,0,0.0,0,0
234782,180207,2017,7,0,0,0.0,0,0
234783,180219,2017,7,0,0,0.0,0,0
234784,180231,2017,7,0,0,0.0,0,0
234785,180321,2017,7,0,0,0.0,0,0
234786,180484,2017,7,0,0,0.0,0,0
234787,180488,2017,7,0,0,0.0,0,0
234788,334273,2017,12,0,0,0.0,750,135
234789,180925,2017,7,0,0,0.0,0,0
234790,180977,2017,7,0,0,0.0,0,0
234791,181033,2017,7,0,0,0.0,0,0
234792,334273,2018,11,0,0,0.0,0,0
234793,181434,2017,7,0,0,0.0,0,0
234794,181498,2017,7,0,0,0.0,0,0
234795,181607,2017,7,0,0,0.0,0,0
234796,181770,2017,7,0,0,0.0,0,0
234797,182124,2017,7,0,0,0.0,0,0
234798,182148,2017,7,0,0,0.0,0,0
234799,182159,2017,7,0,0,0.0,0,0
234800,182205,2017,7,0,0,0.0,0,0
234801,334273,2018,12,0,0,0.0,0,0
234802,182490,2017,7,0,0,0.0,0,0
234803,335137,2017,1,0,0,0.0,0,0
234804,182749,2017,7,0,0,0.0,0,0
234805,183023,2017,7,0,0,0.0,0,0
234806,183025,2017,7,0,0,0.0,0,0
234807,183052,2017,7,0,0,0.0,0,0
234808,183339,2017,7,0,0,0.0,0,0
234809,183374,2017,7,0,0,0.0,0,0
234810,335137,2017,2,0,0,0.0,0,0
234811,183456,2017,7,0,0,0.0,0,0
234812,183754,2017,7,0,0,0.0,0,0
234813,183885,2017,7,0,0,0.0,0,0
234814,184035,2017,7,0,0,0.0,0,0
234815,184090,2017,7,0,0,0.0,0,0
234816,184207,2017,7,0,0,0.0,0,0
234817,184456,2017,7,0,0,0.0,0,0
234818,184466,2017,7,0,0,0.0,0,0
234819,184478,2017,7,0,0,0.0,0,0
234820,184490,2017,7,0,0,0.0,0,0
234821,184635,2017,7,0,0,0.0,0,0
234822,184754,2017,7,0,0,0.0,0,0
234823,184895,2017,7,0,0,0.0,0,0
234824,185285,2017,7,0,0,0.0,0,0
234825,185288,2017,7,0,0,0.0,0,0
234826,185808,2017,7,0,0,0.0,0,0
234827,185815,2017,7,0,0,0.0,0,0
234828,185835,2017,7,0,0,0.0,0,0
234829,186015,2017,7,0,0,0.0,0,0
234830,186020,2017,7,0,0,0.0,0,0
234831,186146,2017,7,0,0,0.0,0,0
234832,186246,2017,7,0,0,0.0,0,0
234833,186295,2017,7,0,0,0.0,0,0
234834,186469,2017,7,0,0,0.0,0,0
234835,186593,2017,7,0,0,0.0,0,0
234836,186668,2017,7,0,0,0.0,0,0
234837,186729,2017,7,0,0,0.0,0,0
234838,335137,2017,6,0,0,0.0,0,0
234839,335137,2017,7,0,0,0.0,0,0
234840,186942,2017,7,0,0,0.0,0,0
234841,187025,2017,7,0,0,0.0,0,0
234842,187291,2017,7,0,0,0.0,0,0
234843,187390,2017,7,0,0,0.0,0,0
234844,187459,2017,7,0,0,0.0,0,0
234845,187618,2017,7,0,0,0.0,0,0
234846,187835,2017,7,0,0,0.0,0,0
234847,187838,2017,7,0,0,0.0,0,0
234848,187876,2017,7,0,0,0.0,0,0
234849,187887,2017,7,0,0,0.0,0,0
234850,187902,2017,7,0,0,0.0,0,0
234851,187958,2017,7,0,0,0.0,0,0
234852,188218,2017,7,0,0,0.0,0,0
234853,188318,2017,7,0,0,0.0,0,0
234854,188340,2017,7,0,0,0.0,0,0
234855,188542,2017,7,0,0,0.0,0,0
234856,188559,2017,7,0,0,0.0,0,0
234857,188655,2017,7,0,0,0.0,0,0
234858,188668,2017,7,0,0,0.0,0,0
234859,188893,2017,7,0,0,0.0,0,0
234860,189139,2017,7,0,0,0.0,0,0
234861,335137,2017,12,0,0,0.0,0,0
234862,189611,2017,7,0,0,0.0,0,0
234863,189613,2017,7,0,0,0.0,0,0
234864,189666,2017,7,0,0,0.0,0,0
234865,189707,2017,7,0,0,0.0,0,0
234866,189775,2017,7,0,0,0.0,0,0
234867,189817,2017,7,0,0,0.0,0,0
234868,189914,2017,7,0,0,0.0,0,0
234869,190052,2017,7,0,0,0.0,0,0
234870,190256,2017,7,0,0,0.0,0,0
234871,335137,2018,4,0,0,0.0,0,0
234872,190465,2017,7,0,0,0.0,0,0
234873,190529,2017,7,0,0,0.0,0,0
234874,190791,2017,7,0,0,0.0,0,0
234875,190827,2017,7,0,0,0.0,0,0
234876,335137,2018,8,0,0,0.0,0,0
234877,191189,2017,7,0,0,0.0,0,0
234878,191508,2017,7,0,0,0.0,0,0
234879,191558,2017,7,0,0,0.0,0,0
234880,335137,2018,9,0,0,0.0,0,0
234881,191656,2017,7,0,0,0.0,0,0
234882,191780,2017,7,0,0,0.0,0,0
234883,192096,2017,7,0,0,0.0,0,0
234884,192136,2017,7,0,0,0.0,0,0
234885,192250,2017,7,0,0,0.0,0,0
234886,192355,2017,7,0,0,0.0,0,0
234887,192405,2017,7,0,0,0.0,0,0
234888,192554,2017,7,0,0,0.0,0,0
234889,192556,2017,7,0,0,0.0,0,0
234890,192651,2017,7,0,0,0.0,0,0
234891,192772,2017,7,0,0,0.0,0,0
234892,192898,2017,7,0,0,0.0,0,0
234893,193037,2017,7,0,0,0.0,0,0
234894,193147,2017,7,0,0,0.0,0,0
234895,193665,2017,7,0,0,0.0,0,0
234896,193747,2017,7,0,0,0.0,0,0
234897,193781,2017,7,0,0,0.0,0,0
234898,193917,2017,7,0,0,0.0,0,0
234899,193928,2017,7,0,0,0.0,0,0
234900,193946,2017,7,0,0,0.0,0,0
234901,194480,2017,7,0,0,0.0,0,0
234902,194657,2017,7,0,0,0.0,0,0
234903,194737,2017,7,0,0,0.0,0,0
234904,194762,2017,7,0,0,0.0,0,0
234905,194786,2017,7,0,0,0.0,0,0
234906,194813,2017,7,0,0,0.0,0,0
234907,194886,2017,7,0,0,0.0,0,0
234908,194959,2017,7,0,0,0.0,0,0
234909,195069,2017,7,0,0,0.0,0,0
234910,195131,2017,7,0,0,0.0,0,0
234911,195137,2017,7,0,0,0.0,0,0
234912,195419,2017,7,0,0,0.0,0,0
234913,195684,2017,7,0,0,0.0,0,0
234914,195806,2017,7,0,0,0.0,0,0
234915,335137,2018,10,0,0,0.0,0,0
234916,196202,2017,7,0,0,0.0,0,0
234917,196514,2017,7,0,0,0.0,0,0
234918,196757,2017,7,0,0,0.0,0,0
234919,196777,2017,7,0,0,0.0,0,0
234920,196779,2017,7,0,0,0.0,0,0
234921,196812,2017,7,0,0,0.0,0,0
234922,197062,2017,7,0,0,0.0,0,0
234923,197063,2017,7,0,0,0.0,0,0
234924,197086,2017,7,0,0,0.0,0,0
234925,197239,2017,7,0,0,0.0,0,0
234926,197491,2017,7,0,0,0.0,0,0
234927,197514,2017,7,0,0,0.0,0,0
234928,197529,2017,7,0,0,0.0,0,0
234929,197608,2017,7,0,0,0.0,0,0
234930,197855,2017,7,0,0,0.0,0,0
234931,197890,2017,7,0,0,0.0,0,0
234932,197973,2017,7,0,0,0.0,0,0
234933,198010,2017,7,0,0,0.0,0,0
234934,198354,2017,7,0,0,0.0,0,0
234935,198407,2017,7,0,0,0.0,0,0
234936,198456,2017,7,0,0,0.0,0,0
234937,198499,2017,7,0,0,0.0,0,0
234938,198570,2017,7,0,0,0.0,0,0
234939,198645,2017,7,0,0,0.0,0,0
234940,198713,2017,7,0,0,0.0,0,0
234941,198785,2017,7,0,0,0.0,0,0
234942,198813,2017,7,0,0,0.0,0,0
234943,335137,2018,11,0,0,0.0,0,0
234944,199358,2017,7,0,0,0.0,0,0
234945,199478,2017,7,0,0,0.0,0,0
234946,199493,2017,7,0,0,0.0,0,0
234947,199494,2017,7,0,0,0.0,0,0
234948,199513,2017,7,0,0,0.0,0,0
234949,199603,2017,7,0,0,0.0,0,0
234950,199652,2017,7,0,0,0.0,0,0
234951,199792,2017,7,0,0,0.0,0,0
234952,199809,2017,7,0,0,0.0,0,0
234953,199810,2017,7,0,0,0.0,0,0
234954,200012,2017,7,0,0,0.0,0,0
234955,200067,2017,7,0,0,0.0,0,0
234956,200077,2017,7,0,0,0.0,0,0
234957,200168,2017,7,0,0,0.0,0,0
234958,200326,2017,7,0,0,0.0,0,0
234959,200663,2017,7,0,0,0.0,0,0
234960,200681,2017,7,0,0,0.0,0,0
234961,200708,2017,7,0,0,0.0,0,0
234962,200744,2017,7,0,0,0.0,0,0
234963,200764,2017,7,0,0,0.0,0,0
234964,200802,2017,7,0,0,0.0,0,0
234965,200863,2017,7,0,0,0.0,0,0
234966,200960,2017,7,0,0,0.0,0,0
234967,200991,2017,7,0,0,0.0,0,0
234968,201055,2017,7,0,0,0.0,0,0
234969,201256,2017,7,0,0,0.0,0,0
234970,201343,2017,7,0,0,0.0,0,0
234971,201355,2017,7,0,0,0.0,0,0
234972,335137,2018,12,0,0,0.0,0,0
234973,201550,2017,7,0,0,0.0,0,0
234974,201561,2017,7,0,0,0.0,0,0
234975,201574,2017,7,0,0,0.0,0,0
234976,201683,2017,7,0,0,0.0,0,0
234977,201709,2017,7,0,0,0.0,0,0
234978,336238,2017,2,0,0,0.0,0,0
234979,336238,2017,3,0,0,0.0,0,0
234980,202035,2017,7,0,0,0.0,0,0
234981,202108,2017,7,0,0,0.0,0,0
234982,202218,2017,7,0,0,0.0,0,0
234983,202227,2017,7,0,0,0.0,0,0
234984,202248,2017,7,0,0,0.0,0,0
234985,202271,2017,7,0,0,0.0,0,0
234986,202358,2017,7,0,0,0.0,0,0
234987,202716,2017,7,0,0,0.0,0,0
234988,202761,2017,7,0,0,0.0,0,0
234989,202807,2017,7,0,0,0.0,0,0
234990,202859,2017,7,0,0,0.0,0,0
234991,202864,2017,7,0,0,0.0,0,0
234992,203084,2017,7,0,0,0.0,0,0
234993,336238,2017,4,0,0,0.0,0,0
234994,336238,2017,5,0,0,0.0,0,0
234995,203245,2017,7,0,0,0.0,0,0
234996,203258,2017,7,0,0,0.0,0,0
234997,203409,2017,7,0,0,0.0,0,0
234998,203517,2017,7,0,0,0.0,0,0
234999,203550,2017,7,0,0,0.0,0,0
235000,203607,2017,7,0,0,0.0,0,0
235001,203773,2017,7,0,0,0.0,0,0
235002,203809,2017,7,0,0,0.0,0,0
235003,336238,2017,7,0,0,0.0,0,0
235004,203950,2017,7,0,0,0.0,0,0
235005,203973,2017,7,0,0,0.0,0,0
235006,204000,2017,7,0,0,0.0,0,0
235007,336238,2017,8,0,0,0.0,0,0
235008,336238,2017,9,0,0,0.0,0,0
235009,204311,2017,7,0,0,0.0,0,0
235010,204343,2017,7,0,0,0.0,0,0
235011,204375,2017,7,0,0,0.0,0,0
235012,204424,2017,7,0,0,0.0,0,0
235013,204484,2017,7,0,0,0.0,0,0
235014,204507,2017,7,0,0,0.0,0,0
235015,204535,2017,7,0,0,0.0,0,0
235016,204763,2017,7,0,0,0.0,0,0
235017,204840,2017,7,0,0,0.0,0,0
235018,204848,2017,7,0,0,0.0,0,0
235019,336238,2017,10,0,0,0.0,0,0
235020,205087,2017,7,0,0,0.0,0,0
235021,336238,2017,11,0,0,0.0,0,0
235022,205195,2017,7,0,0,0.0,0,0
235023,205256,2017,7,0,0,0.0,0,0
235024,205367,2017,7,0,0,0.0,0,0
235025,336238,2017,12,0,0,0.0,0,0
235026,205465,2017,7,0,0,0.0,0,0
235027,205505,2017,7,0,0,0.0,0,0
235028,205697,2017,7,0,0,0.0,0,0
235029,205698,2017,7,0,0,0.0,0,0
235030,205826,2017,7,0,0,0.0,0,0
235031,336238,2018,1,0,0,0.0,0,0
235032,336238,2018,2,0,0,0.0,0,0
235033,206108,2017,7,0,0,0.0,0,0
235034,206119,2017,7,0,0,0.0,0,0
235035,206207,2017,7,0,0,0.0,0,0
235036,206328,2017,7,0,0,0.0,0,0
235037,206332,2017,7,0,0,0.0,0,0
235038,206576,2017,7,0,0,0.0,0,0
235039,206772,2017,7,0,0,0.0,0,0
235040,206925,2017,7,0,0,0.0,0,0
235041,206992,2017,7,0,0,0.0,0,0
235042,207047,2017,7,0,0,0.0,0,0
235043,207110,2017,7,0,0,0.0,0,0
235044,207195,2017,7,0,0,0.0,0,0
235045,207372,2017,7,0,0,0.0,0,0
235046,207484,2017,7,0,0,0.0,0,0
235047,207543,2017,7,0,0,0.0,0,0
235048,336238,2018,3,0,0,0.0,0,0
235049,208241,2017,7,0,0,0.0,0,0
235050,208241,2017,7,0,0,0.0,0,0
235051,208256,2017,7,0,0,0.0,0,0
235052,208323,2017,7,0,0,0.0,0,0
235053,208375,2017,7,0,0,0.0,0,0
235054,208485,2017,7,0,0,0.0,0,0
235055,208584,2017,7,0,0,0.0,0,0
235056,208585,2017,7,0,0,0.0,0,0
235057,208586,2017,7,0,0,0.0,0,0
235058,208630,2017,7,0,0,0.0,0,0
235059,208668,2017,7,0,0,0.0,0,0
235060,209021,2017,7,0,0,0.0,0,0
235061,209058,2017,7,0,0,0.0,0,0
235062,209102,2017,7,0,0,0.0,0,0
235063,209134,2017,7,0,0,0.0,0,0
235064,209357,2017,7,0,0,0.0,0,0
235065,209787,2017,7,0,0,0.0,0,0
235066,209846,2017,7,0,0,0.0,0,0
235067,209850,2017,7,0,0,0.0,0,0
235068,209994,2017,7,0,0,0.0,0,0
235069,210100,2017,7,0,0,0.0,0,0
235070,336238,2018,4,0,0,0.0,0,0
235071,210205,2017,7,0,0,0.0,0,0
235072,210226,2017,7,0,0,0.0,0,0
235073,210247,2017,7,0,0,0.0,0,0
235074,210291,2017,7,0,0,0.0,0,0
235075,336238,2018,5,0,0,0.0,0,0
235076,210485,2017,7,0,0,0.0,0,0
235077,210725,2017,7,0,0,0.0,0,0
235078,210734,2017,7,0,0,0.0,0,0
235079,210746,2017,7,0,0,0.0,0,0
235080,210752,2017,7,0,0,0.0,0,0
235081,210755,2017,7,0,0,0.0,0,0
235082,210761,2017,7,0,0,0.0,0,0
235083,210770,2017,7,0,0,0.0,0,0
235084,210815,2017,7,0,0,0.0,0,0
235085,210870,2017,7,0,0,0.0,0,0
235086,210910,2017,7,0,0,0.0,0,0
235087,211030,2017,7,0,0,0.0,0,0
235088,211475,2017,7,0,0,0.0,0,0
235089,211524,2017,7,0,0,0.0,0,0
235090,211575,2017,7,0,0,0.0,0,0
235091,211589,2017,7,0,0,0.0,0,0
235092,211625,2017,7,0,0,0.0,0,0
235093,336238,2018,6,0,0,0.0,0,0
235094,211755,2017,7,0,0,0.0,0,0
235095,211802,2017,7,0,0,0.0,0,0
235096,211891,2017,7,0,0,0.0,0,0
235097,211966,2017,7,0,0,0.0,0,0
235098,211984,2017,7,0,0,0.0,0,0
235099,212130,2017,7,0,0,0.0,0,0
235100,212189,2017,7,0,0,0.0,0,0
235101,212304,2017,7,0,0,0.0,0,0
235102,212477,2017,7,0,0,0.0,0,0
235103,212484,2017,7,0,0,0.0,0,0
235104,212493,2017,7,0,0,0.0,0,0
235105,212544,2017,7,0,0,0.0,0,0
235106,212553,2017,7,0,0,0.0,0,0
235107,212579,2017,7,0,0,0.0,0,0
235108,212695,2017,7,0,0,0.0,0,0
235109,212707,2017,7,0,0,0.0,0,0
235110,212735,2017,7,0,0,0.0,0,0
235111,212762,2017,7,0,0,0.0,0,0
235112,212848,2017,7,0,0,0.0,0,0
235113,212862,2017,7,0,0,0.0,0,0
235114,212977,2017,7,0,0,0.0,0,0
235115,213013,2017,7,0,0,0.0,0,0
235116,213086,2017,7,0,0,0.0,0,0
235117,213112,2017,7,0,0,0.0,0,0
235118,213113,2017,7,0,0,0.0,0,0
235119,213246,2017,7,0,0,0.0,0,0
235120,213297,2017,7,0,0,0.0,0,0
235121,213432,2017,7,0,0,0.0,0,0
235122,213480,2017,7,0,0,0.0,0,0
235123,213545,2017,7,0,0,0.0,0,0
235124,214020,2017,7,0,0,0.0,0,0
235125,336238,2018,7,0,0,0.0,0,0
235126,214322,2017,7,0,0,0.0,0,0
235127,214605,2017,7,0,0,0.0,0,0
235128,214878,2017,7,0,0,0.0,0,0
235129,215051,2017,7,0,0,0.0,0,0
235130,215257,2017,7,0,0,0.0,0,0
235131,215260,2017,7,0,0,0.0,0,0
235132,215294,2017,7,0,0,0.0,0,0
235133,215314,2017,7,0,0,0.0,0,0
235134,215508,2017,7,0,0,0.0,0,0
235135,215567,2017,7,0,0,0.0,0,0
235136,215639,2017,7,0,0,0.0,0,0
235137,215651,2017,7,0,0,0.0,0,0
235138,215719,2017,7,0,0,0.0,0,0
235139,215751,2017,7,0,0,0.0,0,0
235140,215840,2017,7,0,0,0.0,0,0
235141,215952,2017,7,0,0,0.0,0,0
235142,215955,2017,7,0,0,0.0,0,0
235143,216072,2017,7,0,0,0.0,0,0
235144,216359,2017,7,0,0,0.0,0,0
235145,216445,2017,7,0,0,0.0,0,0
235146,216487,2017,7,0,0,0.0,0,0
235147,216500,2017,7,0,0,0.0,0,0
235148,216573,2017,7,0,0,0.0,0,0
235149,336238,2018,8,0,0,0.0,0,0
235150,216666,2017,7,0,0,0.0,0,0
235151,216719,2017,7,0,0,0.0,0,0
235152,216937,2017,7,0,0,0.0,0,0
235153,217204,2017,7,0,0,0.0,0,0
235154,217235,2017,7,0,0,0.0,0,0
235155,217284,2017,7,0,0,0.0,0,0
235156,336238,2018,9,0,0,0.0,0,0
235157,217497,2017,7,0,0,0.0,0,0
235158,217616,2017,7,0,0,0.0,0,0
235159,217695,2017,7,0,0,0.0,0,0
235160,336238,2018,10,0,0,0.0,0,0
235161,217772,2017,7,0,0,0.0,0,0
235162,217792,2017,7,0,0,0.0,0,0
235163,217802,2017,7,0,0,0.0,0,0
235164,336238,2018,11,0,0,0.0,0,0
235165,336238,2018,12,0,0,0.0,0,0
235166,218362,2017,7,0,0,0.0,0,0
235167,218373,2017,7,0,0,0.0,0,0
235168,218529,2017,7,0,0,0.0,0,0
235169,218538,2017,7,0,0,0.0,0,0
235170,218757,2017,7,0,0,0.0,0,0
235171,219139,2017,7,0,0,0.0,0,0
235172,219160,2017,7,0,0,0.0,0,0
235173,219646,2017,7,0,0,0.0,0,0
235174,219714,2017,7,0,0,0.0,0,0
235175,219747,2017,7,0,0,0.0,0,0
235176,219779,2017,7,0,0,0.0,0,0
235177,219806,2017,7,0,0,0.0,0,0
235178,220139,2017,7,0,0,0.0,0,0
235179,220244,2017,7,0,0,0.0,0,0
235180,220315,2017,7,0,0,0.0,0,0
235181,220538,2017,7,0,0,0.0,0,0
235182,220601,2017,7,0,0,0.0,0,0
235183,220802,2017,7,0,0,0.0,0,0
235184,221014,2017,7,0,0,0.0,0,0
235185,221205,2017,7,0,0,0.0,0,0
235186,339800,2017,3,0,0,0.0,0,0
235187,221287,2017,7,0,0,0.0,0,0
235188,221361,2017,7,0,0,0.0,0,0
235189,221595,2017,7,0,0,0.0,0,0
235190,221627,2017,7,0,0,0.0,0,0
235191,221993,2017,7,0,0,0.0,0,0
235192,222065,2017,7,0,0,0.0,0,0
235193,222278,2017,7,0,0,0.0,0,0
235194,222425,2017,7,0,0,0.0,0,0
235195,222453,2017,7,0,0,0.0,0,0
235196,222490,2017,7,0,0,0.0,0,0
235197,222960,2017,7,0,0,0.0,0,0
235198,223018,2017,7,0,0,0.0,0,0
235199,223081,2017,7,0,0,0.0,0,0
235200,223238,2017,7,0,0,0.0,0,0
235201,223313,2017,7,0,0,0.0,0,0
235202,223354,2017,7,0,0,0.0,0,0
235203,223380,2017,7,0,0,0.0,0,0
235204,223534,2017,7,0,0,0.0,0,0
235205,223587,2017,7,0,0,0.0,0,0
235206,223638,2017,7,0,0,0.0,0,0
235207,223643,2017,7,0,0,0.0,0,0
235208,223684,2017,7,0,0,0.0,0,0
235209,224132,2017,7,0,0,0.0,0,0
235210,224178,2017,7,0,0,0.0,0,0
235211,224402,2017,7,0,0,0.0,0,0
235212,224530,2017,7,0,0,0.0,0,0
235213,224607,2017,7,0,0,0.0,0,0
235214,224664,2017,7,0,0,0.0,0,0
235215,224666,2017,7,0,0,0.0,0,0
235216,224676,2017,7,0,0,0.0,0,0
235217,224676,2017,7,0,0,0.0,0,0
235218,224691,2017,7,0,0,0.0,0,0
235219,224842,2017,7,0,0,0.0,0,0
235220,224854,2017,7,0,0,0.0,0,0
235221,225067,2017,7,0,0,0.0,0,0
235222,225077,2017,7,0,0,0.0,0,0
235223,225087,2017,7,0,0,0.0,0,0
235224,225205,2017,7,0,0,0.0,0,0
235225,225262,2017,7,0,0,0.0,0,0
235226,225363,2017,7,0,0,0.0,0,0
235227,225529,2017,7,0,0,0.0,0,0
235228,225656,2017,7,0,0,0.0,0,0
235229,225743,2017,7,0,0,0.0,0,0
235230,225748,2017,7,0,0,0.0,0,0
235231,225972,2017,7,0,0,0.0,0,0
235232,226176,2017,7,0,0,0.0,0,0
235233,226804,2017,7,0,0,0.0,0,0
235234,226847,2017,7,0,0,0.0,0,0
235235,226866,2017,7,0,0,0.0,0,0
235236,227274,2017,7,0,0,0.0,0,0
235237,339800,2017,6,0,0,0.0,0,0
235238,227398,2017,7,0,0,0.0,0,0
235239,227433,2017,7,0,0,0.0,0,0
235240,227547,2017,7,0,0,0.0,0,0
235241,227906,2017,7,0,0,0.0,0,0
235242,228030,2017,7,0,0,0.0,0,0
235243,228469,2017,7,0,0,0.0,0,0
235244,228557,2017,7,0,0,0.0,0,0
235245,228748,2017,7,0,0,0.0,0,0
235246,339800,2017,7,0,0,0.0,0,0
235247,228820,2017,7,0,0,0.0,0,0
235248,228896,2017,7,0,0,0.0,0,0
235249,228984,2017,7,0,0,0.0,0,0
235250,228995,2017,7,0,0,0.0,0,0
235251,229075,2017,7,0,0,0.0,0,0
235252,229094,2017,7,0,0,0.0,0,0
235253,229204,2017,7,0,0,0.0,0,0
235254,229265,2017,7,0,0,0.0,0,0
235255,229308,2017,7,0,0,0.0,0,0
235256,229391,2017,7,0,0,0.0,0,0
235257,229436,2017,7,0,0,0.0,0,0
235258,229636,2017,7,0,0,0.0,0,0
235259,339800,2017,8,0,0,0.0,0,0
235260,229861,2017,7,0,0,0.0,0,0
235261,339800,2017,9,0,0,0.0,0,0
235262,230124,2017,7,0,0,0.0,0,0
235263,230337,2017,7,0,0,0.0,0,0
235264,339800,2017,10,0,0,0.0,0,0
235265,230693,2017,7,0,0,0.0,0,0
235266,230840,2017,7,0,0,0.0,0,0
235267,230942,2017,7,0,0,0.0,0,0
235268,231013,2017,7,0,0,0.0,0,0
235269,231047,2017,7,0,0,0.0,0,0
235270,339800,2017,11,0,0,0.0,0,0
235271,231084,2017,7,0,0,0.0,0,0
235272,231319,2017,7,0,0,0.0,0,0
235273,231508,2017,7,0,0,0.0,0,0
235274,339800,2017,12,0,0,0.0,0,0
235275,231755,2017,7,0,0,0.0,0,0
235276,232022,2017,7,0,0,0.0,0,0
235277,232137,2017,7,0,0,0.0,0,0
235278,232203,2017,7,0,0,0.0,0,0
235279,232290,2017,7,0,0,0.0,0,0
235280,232317,2017,7,0,0,0.0,0,0
235281,232426,2017,7,0,0,0.0,0,0
235282,232533,2017,7,0,0,0.0,0,0
235283,339800,2018,1,0,0,0.0,0,0
235284,232579,2017,7,0,0,0.0,0,0
235285,232884,2017,7,0,0,0.0,0,0
235286,339800,2018,2,0,0,0.0,0,0
235287,233017,2017,7,0,0,0.0,0,0
235288,233051,2017,7,0,0,0.0,0,0
235289,339800,2018,3,0,0,0.0,0,0
235290,233646,2017,7,0,0,0.0,0,0
235291,233738,2017,7,0,0,0.0,0,0
235292,233768,2017,7,0,0,0.0,0,0
235293,233774,2017,7,0,0,0.0,0,0
235294,233831,2017,7,0,0,0.0,0,0
235295,233877,2017,7,0,0,0.0,0,0
235296,233958,2017,7,0,0,0.0,0,0
235297,233991,2017,7,0,0,0.0,0,0
235298,234454,2017,7,0,0,0.0,0,0
235299,234588,2017,7,0,0,0.0,0,0
235300,234807,2017,7,0,0,0.0,0,0
235301,339800,2018,4,0,0,0.0,0,0
235302,234866,2017,7,0,0,0.0,0,0
235303,234895,2017,7,0,0,0.0,0,0
235304,234922,2017,7,0,0,0.0,0,0
235305,234973,2017,7,0,0,0.0,0,0
235306,235030,2017,7,0,0,0.0,0,0
235307,235220,2017,7,0,0,0.0,0,0
235308,339800,2018,5,0,0,0.0,0,0
235309,235459,2017,7,0,0,0.0,0,0
235310,235506,2017,7,0,0,0.0,0,0
235311,235585,2017,7,0,0,0.0,0,0
